PANID,PANTYPE,PreTaxInc,FamSize,HH_Race,Type_Res_Poss,Male_Age,Male_Edu,Male_Occ,Male_Whc,Female_Age,Female_Edu,Female_Occ,Female_Whc,Dogs,Cats,Child_GC,Marital,TV_used,TV_hooked,Year,monetary,frequency,recency,loyality_All,loyality,CLUSTER,DISTANCE
1121723,0,8,1,1,2,6,8,10,4,7,9,11,5,0,0,8,4,,,1,7.39,2,9,0.2,-0.770919878,4,1.726918855
1121962,0,9,3,1,2,6,7,1,3,6,4,13,1,0,0,8,2,,,1,4.5733333333,6,4,0.2142857143,-0.725663035,4,2.1489022262
1122184,0,4,3,1,1,6,4,13,1,6,4,13,1,0,0,8,2,,,1,4.81,3,19,0.25,-0.612520927,4,0.6171954366
1122317,0,5,2,1,2,6,4,10,4,6,7,10,4,0,0,8,2,,,1,5.79,1,28,0.0909090909,-1.116517588,4,0.7584057331
1122325,0,6,2,1,2,6,7,10,4,5,5,7,2,0,0,8,2,,,1,5.79,1,26,0.1111111111,-1.052518012,4,0.6639909634
1122945,0,11,2,1,2,6,8,2,3,6,5,13,1,0,0,8,2,,,1,4.69,2,8,0.25,-0.612520927,4,1.1004412617
1123158,0,6,1,1,1,7,9,11,5,5,6,7,3,0,1,8,3,,,1,4.74,2,38,0.2857142857,-0.499378819,4,1.097117374
1123265,6,4,2,1,2,6,4,10,4,6,4,10,4,1,0,8,2,3,3,1,5.99,1,48,0.3333333333,-0.348522676,4,1.885315065
1123802,0,5,1,1,1,7,9,11,5,5,5,4,3,0,0,8,3,,,1,5.29,1,38,0.5,0.1794738262,4,1.3692141691
1123810,0,1,1,1,2,7,9,11,5,6,4,10,4,0,1,8,5,,,1,5.9042857143,7,38,0.4666666667,0.0738745258,4,2.4426483089
1124073,0,12,3,1,2,5,8,1,3,5,8,13,1,0,0,8,2,,,1,5.79,1,12,0.2,-0.770919878,4,0.9276049302
1124180,0,4,1,1,1,7,9,11,5,6,4,10,4,0,0,8,4,,,1,4.57,2,19,0.5,0.1794738262,4,0.9441405279
1124206,0,4,1,1,1,7,9,11,5,5,5,10,4,0,1,8,1,,,1,4.0766666667,3,9,0.375,-0.21652355,4,1.3492685196
1124628,6,7,2,1,2,6,5,10,4,6,3,10,4,0,0,8,2,4,1,1,5.29,1,18,0.2,-0.770919878,4,0.4587291711
1124677,0,6,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,,,1,5.29,1,20,0.1,-1.087717779,4,0.5528440475
1124693,6,2,2,1,2,7,9,11,5,6,5,10,4,0,1,8,3,3,3,1,5.54,2,19,0.25,-0.612520927,4,0.4245969874
1124727,0,6,1,1,1,7,9,11,5,5,5,1,3,0,0,8,3,,,1,3.37,2,26,0.1111111111,-1.052518012,4,1.1460295672
1124925,0,2,2,1,2,6,4,13,1,5,4,13,1,1,0,8,2,,,1,5.79,2,28,0.3333333333,-0.348522676,4,0.6464184021
1124941,0,6,3,1,2,6,5,1,2,5,6,1,3,1,0,8,2,,,1,5.79,4,12,0.3076923077,-0.429752907,4,1.2810924186
1124982,6,6,1,1,2,7,9,11,5,6,5,10,4,0,0,8,4,2,2,1,3.35,1,18,0.3333333333,-0.348522676,4,1.1774510546
1126516,0,5,3,1,1,4,4,13,1,4,4,4,3,2,0,8,2,,,1,5.29,3,30,0.2,-0.770919878,4,0.7348929576
1126730,0,11,2,1,2,5,4,7,3,5,5,1,2,0,0,8,2,,,1,5.3566666667,3,11,0.2,-0.770919878,4,1.0176470772
1126748,0,10,4,1,2,4,5,13,1,4,7,1,3,0,0,3,2,,,1,7.606,5,8,0.2173913043,-0.71582459,4,2.2566464363
1126771,0,8,4,1,2,4,4,2,3,4,4,13,1,1,0,3,2,,,1,5.99,1,40,0.5,0.1794738262,4,1.5747449941
1126896,0,6,3,1,2,7,9,11,5,4,4,3,3,1,1,8,3,,,1,5.29,1,45,0.125,-1.008518304,4,1.6128445136
1126987,0,11,6,1,2,3,5,7,3,3,6,1,3,1,1,6,2,,,1,5.99,1,48,0.125,-1.008518304,4,1.894784387
1127449,0,6,2,1,2,6,6,10,4,6,7,10,4,0,0,8,2,,,1,5.34,4,6,0.2352941176,-0.659108854,4,1.5081429728
1127597,0,6,2,1,1,3,4,8,3,4,6,9,2,0,0,8,2,,,1,5.29,1,36,0.2,-0.770919878,4,0.9592417334
1127795,0,1,2,5,1,7,9,11,5,3,6,13,1,0,1,2,1,,,1,5.29,1,46,0.3333333333,-0.348522676,4,1.670209372
1127969,0,2,1,1,1,7,9,11,5,4,6,2,2,0,2,8,4,,,1,3.77,1,19,0.2,-0.770919878,4,0.8886773374
1128082,0,8,2,1,1,3,4,6,3,4,4,8,2,0,0,8,2,,,1,5.29,6,19,0.1935483871,-0.791358452,4,1.6793691058
1128454,0,6,5,1,1,2,4,7,3,2,6,13,1,0,2,4,2,,,1,5.29,1,19,0.5,0.1794738262,4,0.917099392
1128538,0,9,5,1,2,3,7,1,3,3,7,1,3,2,0,3,2,,,1,7.5233333333,3,15,0.25,-0.612520927,4,1.6702632944
1128553,0,12,4,1,2,4,7,1,3,4,7,1,2,0,2,3,2,,,1,5.49,1,5,0.1,-1.087717779,4,1.3894584822
1128579,0,7,3,1,2,4,6,1,3,4,4,3,3,1,2,8,2,,,1,5.29,1,37,0.125,-1.008518304,4,1.080585679
1129163,5,7,3,1,1,4,6,4,3,4,7,3,2,0,3,3,2,1,1,1,5.59,3,5,0.2307692308,-0.6734436,4,1.4107336572
1129171,0,5,2,1,2,6,3,10,4,6,3,10,4,0,1,8,2,,,1,5.29,1,19,0.5,0.1794738262,4,0.917099392
1129239,0,4,2,1,1,6,3,10,3,5,5,1,3,0,0,8,2,,,1,5.29,1,47,0.3333333333,-0.348522676,4,1.738881809
1129304,0,11,4,1,2,4,8,2,3,4,6,1,2,0,1,8,2,,,1,5.29,1,45,0.1,-1.087717779,4,1.6322091431
1129320,0,4,3,1,1,7,9,11,5,3,5,7,2,0,2,4,3,,,1,5.3566666667,3,6,0.2727272727,-0.540521404,4,1.3266370597
1129486,0,6,1,1,2,1,7,1,3,7,9,11,5,0,0,8,1,,,1,5.79,1,38,0.0769230769,-1.160824987,4,1.2695136869
1129650,0,6,2,1,1,5,6,10,4,4,4,8,3,0,0,8,1,,,1,5.79,1,35,0.2,-0.770919878,4,0.9816402785
1129718,0,10,3,1,2,4,5,1,3,4,4,13,1,2,0,8,2,,,1,5.75,5,6,0.2631578947,-0.570836993,4,1.7975996487
1129817,0,6,6,1,2,7,9,11,5,3,4,4,3,1,0,6,3,,,1,5.29,1,36,0.0555555556,-1.228516846,4,1.1130682369
1129841,0,7,3,1,2,3,3,6,3,4,4,9,2,0,0,2,2,,,1,7.2866666667,3,3,0.1666666667,-0.876519178,4,2.0289468326
1130385,0,9,3,1,2,3,4,7,3,3,6,3,3,1,0,2,2,,,1,5.29,2,35,0.3333333333,-0.348522676,4,0.9168313133
1130443,0,9,5,3,1,7,9,11,5,6,6,10,4,0,2,3,1,,,1,5.54,2,38,0.1666666667,-0.876519178,4,1.1238880182
1130807,8,7,3,3,2,2,6,3,3,2,5,1,2,1,0,1,2,2,2,1,3.98,1,38,0.125,-1.008518304,4,1.3223790555
1130997,0,8,5,1,1,5,5,6,3,3,4,0,6,0,4,3,2,,,1,5.79,1,28,0.0769230769,-1.160824987,4,0.7863577082
1131094,0,7,2,1,1,6,7,10,4,0,0,0,0,0,0,8,4,,,1,5.29,1,45,0.25,-0.612520927,4,1.5732920336
1131102,0,12,5,1,2,4,5,1,3,4,7,3,3,0,0,6,2,,,1,5.29,1,34,0.1666666667,-0.876519178,4,0.8473143596
1131235,0,8,5,1,2,3,3,13,1,3,4,4,2,1,0,3,2,,,1,5.79,1,38,0.1111111111,-1.052518012,4,1.2300599466
1131367,0,6,5,1,2,3,5,1,3,3,5,1,2,1,0,6,2,,,1,5.39,4,6,0.2857142857,-0.499378819,4,1.5191628832
1131581,0,11,5,1,2,3,4,1,3,3,5,1,2,0,0,4,2,,,1,5.29,2,18,0.2222222222,-0.700520344,4,0.4072264757
1131623,0,7,4,1,2,2,4,7,3,2,7,13,1,1,0,6,2,,,1,5.49,1,10,0.125,-1.008518304,4,1.0447426472
1132159,0,9,4,1,2,5,6,4,3,4,6,1,2,1,1,3,2,,,1,5.49,1,6,0.0909090909,-1.116517588,4,1.3346665469
1132241,0,6,6,1,2,3,4,8,3,7,9,11,5,0,0,3,1,,,1,5.79,2,23,0.2,-0.770919878,4,0.4670546877
1132266,0,12,6,1,2,4,6,6,3,3,7,3,3,0,0,2,2,,,1,5.79,1,2,0.1666666667,-0.876519178,4,1.5809172213
1132332,0,4,5,1,1,7,9,11,5,4,4,1,3,0,0,3,3,,,1,5.79,1,26,0.125,-1.008518304,4,0.6383745593
1132373,0,7,1,1,1,7,9,11,5,4,5,2,3,0,0,8,3,,,1,5.79,1,1,0.3333333333,-0.348522676,4,1.6599741667
1132563,0,6,4,1,1,7,9,11,5,3,5,3,2,0,0,3,3,,,1,3.39,2,19,0.1111111111,-1.052518012,4,1.1518030299
1132670,0,9,4,1,2,3,7,3,3,3,4,4,2,0,0,1,2,,,1,5.29,1,37,0.25,-0.612520927,4,1.0206105073
1132746,0,9,2,1,2,5,4,10,4,5,6,1,2,0,0,8,2,,,1,5.54,2,19,0.25,-0.612520927,4,0.4245969874
1132803,0,8,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,,,1,4.67,2,19,0.1666666667,-0.876519178,4,0.4661255956
1132902,0,11,2,1,2,6,4,10,4,5,5,1,3,2,1,8,2,,,1,5.99,1,47,0.2,-0.770919878,4,1.7980173724
1132910,0,6,3,1,2,4,4,5,3,4,4,4,3,1,2,8,2,,,1,7.49,2,5,0.0909090909,-1.116517588,4,1.9998174352
1132977,0,7,6,1,1,3,6,6,3,3,5,1,2,0,0,6,2,,,1,5.3566666667,3,6,0.2,-0.770919878,4,1.3273867142
1133009,0,1,5,1,2,7,9,11,5,6,4,13,1,2,4,3,1,,,1,5.64,2,10,0.0869565217,-1.129039244,4,1.1011201896
1133108,0,7,4,1,2,3,4,2,3,4,4,6,3,0,2,3,2,,,1,5.34,4,6,0.1379310345,-0.967553058,4,1.5409045284
1133256,0,7,3,1,2,3,7,6,3,7,9,11,5,0,1,8,1,,,1,5.99,1,48,0.25,-0.612520927,4,1.8612329975
1133348,0,8,4,1,2,3,7,5,3,3,7,5,3,1,0,6,2,,,1,5.29,1,45,0.0833333333,-1.140517429,4,1.6471092968
1133363,0,11,4,1,2,3,4,3,3,3,6,3,3,1,1,6,2,,,1,5.99,1,40,0.2,-0.770919878,4,1.3430375893
1133371,0,11,6,1,2,4,6,6,3,4,6,1,3,1,1,8,2,,,1,5.49,1,6,0.25,-0.612520927,4,1.251604941
1133413,0,8,2,1,2,5,4,3,2,5,4,2,3,1,0,8,2,,,1,5.39,2,6,0.1428571429,-0.95194725,4,1.2635037465
1133538,0,7,4,1,2,3,4,6,3,3,7,4,2,1,0,6,3,,,1,5.79,1,22,0.125,-1.008518304,4,0.6079577608
1133553,0,8,3,1,2,7,9,11,5,3,5,1,2,1,0,3,3,,,1,5.29,1,18,0.0769230769,-1.160824987,4,0.6750251888
1133710,0,7,4,1,2,3,4,7,3,3,4,1,2,1,0,2,2,,,1,5.29,1,45,0.0909090909,-1.116517588,4,1.640142581
1133835,0,6,4,1,1,3,4,8,3,3,6,8,2,0,1,6,2,,,1,5.79,1,28,0.25,-0.612520927,4,0.6002994193
1133918,0,6,1,0,2,0,0,0,0,7,9,11,5,0,0,8,2,,,1,5.3566666667,3,6,0.2727272727,-0.540521404,4,1.3266370597
1133934,0,11,3,1,2,7,9,11,5,2,7,1,3,1,1,8,1,,,1,5.99,1,47,0.3333333333,-0.348522676,4,1.8194280957
1133967,0,10,4,1,2,3,6,3,3,3,6,1,3,0,0,3,2,,,1,5.49,1,6,0.1111111111,-1.052518012,4,1.3137337827
1134148,0,9,2,1,2,4,7,8,3,4,6,1,3,0,0,8,2,,,1,5.64,2,36,0.5,0.1794738262,4,1.288999806
1134239,0,6,1,1,2,7,9,11,5,4,7,2,3,0,1,8,3,,,1,5.29,1,12,0.125,-1.008518304,4,0.8977389217
1134254,0,3,3,2,2,7,9,11,5,3,4,8,2,1,0,6,1,,,1,5.79,2,28,0.1428571429,-0.95194725,4,0.6453272225
1134320,0,7,3,1,2,4,4,10,4,4,4,4,3,2,0,8,2,,,1,5.89,2,6,0.25,-0.612520927,4,1.3085668057
1134544,0,7,2,1,2,3,4,9,3,2,4,2,3,2,2,8,1,,,1,5.39,5,22,0.2941176471,-0.472757147,4,1.297020307
1134593,0,5,1,1,1,7,9,11,5,2,7,8,3,0,0,8,1,,,1,5.29,1,36,0.3333333333,-0.348522676,4,0.9987976908
1137026,0,8,4,1,2,4,4,5,3,4,4,4,2,0,0,8,2,,,1,5.79,1,38,0.0666666667,-1.193317079,4,1.2828971573
1137265,0,4,3,1,1,2,4,5,3,2,4,8,2,1,0,2,2,,,1,5.49,1,6,0.2,-0.770919878,4,1.256697031
1137281,0,7,2,1,1,7,9,11,5,4,6,1,2,0,1,2,1,,,1,5.5233333333,3,12,0.1578947368,-0.904308468,4,1.0067598243
1137448,0,4,4,1,2,7,9,11,5,4,4,9,3,0,0,2,3,,,1,5.29,1,19,0.1666666667,-0.876519178,4,0.4487677517
1137497,0,10,2,3,2,4,8,3,3,3,7,1,3,0,1,8,2,,,1,5.29,1,18,0.0833333333,-1.140517429,4,0.6598341955
1137612,0,6,1,1,2,7,9,11,5,5,5,4,3,1,0,8,3,,,1,5.29,1,14,0.1666666667,-0.876519178,4,0.7269074417
1137653,0,7,5,1,1,2,6,13,1,3,6,7,3,0,4,2,2,,,1,6.39,4,7,0.1818181818,-0.828519496,4,1.6568362961
1137885,0,11,2,1,2,4,6,6,3,4,5,1,3,1,0,8,2,,,1,5.29,1,19,0.1666666667,-0.876519178,4,0.4487677517
1137919,0,9,3,1,1,3,4,2,3,3,4,1,3,0,0,8,1,,,1,5.29,1,18,0.125,-1.008518304,4,0.5689284269
1138065,0,5,2,1,1,7,9,11,5,3,6,1,3,0,0,3,5,,,1,4.99,1,4,0.1666666667,-0.876519178,4,1.3853578468
1138107,0,6,4,1,1,3,3,13,1,3,5,13,1,0,1,3,2,,,1,5.79,1,38,0.1666666667,-0.876519178,4,1.1844118703
1138255,0,12,4,1,2,3,8,1,3,3,8,1,3,1,0,4,2,,,1,5.29,1,26,0.3333333333,-0.348522676,4,0.4516240271
1138347,0,12,4,1,2,4,6,2,3,4,6,3,2,1,0,6,2,,,1,5.39,2,6,0.1666666667,-0.876519178,4,1.2477147712
1138974,0,5,5,1,1,7,9,11,5,4,8,10,4,1,0,2,4,,,1,5.99,1,48,0.2,-0.770919878,4,1.8646610337
1139162,0,5,5,3,1,4,6,4,3,7,9,11,5,0,0,2,5,,,1,5.79,1,38,0.125,-1.008518304,4,1.2164232614
1139360,0,6,4,1,1,7,9,11,5,1,4,1,2,0,1,4,1,,,1,5.79,2,38,0.6666666667,0.7074703283,4,1.7793154109
1139451,0,8,6,1,2,5,5,3,2,4,5,3,3,1,0,3,2,,,1,5.49,1,9,0.0476190476,-1.253659537,4,1.2091133638
1139527,0,7,4,1,2,3,6,3,3,3,6,1,3,0,0,2,2,,,1,5.79,2,4,0.25,-0.612520927,4,1.4202273777
1139709,0,3,2,1,1,7,9,11,5,2,6,8,3,0,1,2,1,,,1,5.79,1,38,0.5,0.1794738262,4,1.4291641887
1139766,0,7,3,1,2,2,4,6,3,2,5,13,1,0,1,1,2,,,1,7.24,2,11,0.25,-0.612520927,4,1.5689994108
1139857,0,11,4,1,2,4,7,1,3,4,7,13,1,1,0,3,2,,,1,5.29,1,19,0.0625,-1.206516992,4,0.6773970844
1140095,0,8,3,1,2,2,4,7,3,1,4,4,3,2,0,1,2,,,1,5.29,2,13,0.25,-0.612520927,4,0.7361067307
1140178,0,8,4,1,2,3,6,3,2,3,7,7,3,0,2,8,2,,,1,5.9233333333,3,22,0.375,-0.21652355,4,0.8503255779
1140244,0,7,1,1,1,7,9,11,5,3,5,1,3,0,4,8,5,,,1,4.19,3,8,0.2727272727,-0.540521404,4,1.30734811
1140293,0,9,4,1,2,4,7,2,3,3,7,1,2,1,0,3,2,,,1,5.99,1,47,0.3333333333,-0.348522676,4,1.8194280957
1140442,0,5,1,0,1,0,0,0,0,7,9,11,5,0,0,8,1,,,1,5.29,1,45,0.0909090909,-1.116517588,4,1.640142581
1140590,0,4,4,1,2,3,4,3,2,3,7,3,2,1,0,6,2,,,1,5.29,1,17,0.1428571429,-0.95194725,4,0.5847150906
1140657,0,12,6,1,2,4,6,4,3,4,7,1,3,0,0,3,2,,,1,5.79,1,19,0.3333333333,-0.348522676,4,0.6404798406
1140830,0,12,4,1,2,4,7,2,3,3,7,13,1,2,0,3,2,,,1,5.79,2,22,0.4,-0.137324075,4,0.6882085467
1140848,0,7,1,0,1,0,0,0,0,7,9,11,5,0,0,8,1,,,1,5.64,2,26,0.4,-0.137324075,4,0.6646870222
1141010,0,11,1,0,2,0,0,0,0,7,9,11,5,0,0,8,3,,,1,5.54,4,13,0.1904761905,-0.801091106,4,1.1841285837
1141093,0,10,3,1,2,1,4,7,3,2,6,2,3,0,0,2,2,,,1,5.99,1,48,0.5,0.1794738262,4,2.0378990654
1141135,0,8,5,1,2,3,5,6,3,3,7,1,2,1,0,6,2,,,1,5.99,2,40,0.5,0.1794738262,4,1.5643191909
1141176,0,3,1,0,1,0,0,0,0,7,9,11,5,0,0,8,2,,,1,5.99,1,40,0.5,0.1794738262,4,1.5747449941
1141333,0,4,1,0,1,0,0,0,0,7,9,11,5,0,0,8,2,,,1,5.79,1,3,0.25,-0.612520927,4,1.4983195756
1141390,0,10,4,1,2,4,2,7,3,4,8,1,3,1,2,3,2,,,1,5.64,4,6,0.1025641026,-1.079594756,4,1.5960433963
1141440,0,7,4,1,2,3,5,7,3,4,5,13,1,1,2,3,2,,,1,5.79,1,23,0.1,-1.087717779,4,0.6534169505
1141523,0,11,1,0,2,0,0,0,0,7,9,11,5,0,0,8,2,,,1,5.79,1,4,0.2,-0.770919878,4,1.4361565267
1141572,0,3,1,0,1,0,0,0,0,7,9,11,5,0,0,8,2,,,1,5.29,1,19,0.125,-1.008518304,4,0.527490822
1141655,0,9,4,1,2,3,7,13,1,3,7,7,3,0,1,6,2,,,1,5.5233333333,3,5,0.2142857143,-0.725663035,4,1.404282225
1141671,0,3,1,0,1,0,0,0,0,7,9,11,5,0,0,8,1,,,1,5.79,1,38,0.5,0.1794738262,4,1.4291641887
1141739,0,2,1,0,1,0,0,0,0,7,9,11,5,0,0,8,1,,,1,5.99,1,47,0.2,-0.770919878,4,1.7980173724
1141838,0,10,3,1,2,4,6,2,3,1,8,10,4,0,1,8,2,,,1,5.49,1,8,0.0476190476,-1.253659537,4,1.2677638224
1141895,0,9,3,1,2,7,9,11,5,1,4,7,3,1,2,8,1,,,1,5.29,1,36,0.3333333333,-0.348522676,4,0.9987976908
1141960,0,8,1,0,2,0,0,0,0,7,9,11,5,0,0,8,2,,,1,5.29,1,19,0.0833333333,-1.140517429,4,0.6244583075
1141986,0,11,4,1,2,7,9,11,5,4,7,1,3,2,0,6,3,,,1,5.99,1,48,0.2,-0.770919878,4,1.8646610337
1142026,0,3,3,1,1,7,9,11,5,3,4,13,1,0,0,3,5,,,1,5.99,1,48,0.1666666667,-0.876519178,4,1.874394249
1142059,0,1,1,0,1,0,0,0,0,7,9,11,5,0,0,8,2,,,1,5.79,1,38,0.1428571429,-0.95194725,4,1.2010333242
1142281,0,7,1,0,2,0,0,0,0,7,9,11,5,0,0,8,2,,,1,5.79,1,22,0.2,-0.770919878,4,0.5063255242
1142307,0,11,5,1,2,3,7,2,3,3,5,1,2,1,0,6,2,,,1,5.3566666667,3,6,0.3,-0.454121976,4,1.3366341853
1142596,0,6,1,0,2,0,0,0,0,7,9,11,5,0,0,8,2,,,1,5.49,1,6,0.1,-1.087717779,4,1.3249052012
1142679,0,9,4,1,2,3,5,1,3,3,7,1,3,0,0,2,2,,,1,5.14,4,40,0.4444444444,0.0034749921,4,1.6319710064
1142703,0,9,4,1,2,3,4,6,3,4,4,2,3,1,0,8,2,,,1,5.79,1,38,0.1666666667,-0.876519178,4,1.1844118703
1142737,0,3,1,0,1,0,0,0,0,7,9,11,5,0,0,8,1,,,1,5.99,1,47,0.3333333333,-0.348522676,4,1.8194280957
1142844,0,6,1,0,1,0,0,0,0,7,9,11,5,0,0,8,1,,,1,5.79,1,31,0.5,0.1794738262,4,1.1146151102
1143131,0,12,1,1,1,7,9,11,5,1,7,2,3,0,0,8,1,,,1,5.54,2,1,0.2857142857,-0.499378819,4,1.5959893243
1143248,0,11,1,0,2,0,0,0,0,7,9,11,5,0,0,8,2,,,1,5.79,1,28,0.2,-0.770919878,4,0.6108452277
1143370,0,5,1,1,1,7,9,11,5,3,5,2,3,0,1,8,1,,,1,4.2566666667,3,8,0.0967741935,-1.097937066,4,1.3615228038
1143396,0,8,5,3,2,3,3,6,3,2,4,8,2,1,1,4,2,,,1,5.29,1,16,0.0666666667,-1.193317079,4,0.7814321432
1143636,0,3,1,0,1,0,0,0,0,7,9,11,5,0,0,8,1,,,1,3.35,1,45,0.1428571429,-0.95194725,4,1.9137840342
1143644,0,6,1,1,1,7,9,11,5,1,7,3,3,0,0,8,1,,,1,5.49,1,6,0.0666666667,-1.193317079,4,1.363331983
1143800,0,10,1,0,2,0,0,0,0,7,9,11,5,0,0,8,2,,,1,5.79,1,38,0.5,0.1794738262,4,1.4291641887
1143875,0,11,2,1,2,4,6,7,3,3,6,2,3,1,0,8,2,,,1,5.49,1,5,0.1666666667,-0.876519178,4,1.3382456948
1143958,0,1,1,0,1,0,0,0,0,7,9,11,5,0,0,8,1,,,1,5.29,1,37,0.1111111111,-1.052518012,4,1.0959139251
1143990,0,7,1,1,2,7,9,11,5,5,8,3,2,1,0,8,3,,,1,5.29,1,34,0.25,-0.612520927,4,0.8177873161
1144345,0,7,1,3,2,7,9,11,5,2,6,4,3,0,0,8,1,,,1,5.29,1,45,0.25,-0.612520927,4,1.5732920336
1144709,0,7,4,1,2,2,5,6,3,1,4,8,2,0,0,1,2,,,1,5.79,2,28,0.5,0.1794738262,4,1.0082045709
1144725,0,4,1,0,1,0,0,0,0,7,9,11,5,0,0,8,1,,,1,2.99,1,49,0.25,-0.612520927,4,2.244998826
1144949,0,11,5,2,2,4,5,7,3,3,7,1,3,1,0,5,2,,,1,5.49,1,11,0.0714285714,-1.178231465,4,1.0565043964
1145227,0,7,1,0,2,0,0,0,0,7,9,11,5,0,0,8,2,,,1,5.79,1,0,0.0833333333,-1.140517429,4,1.7686577969
1145276,0,1,1,0,1,0,0,0,0,7,9,11,5,0,0,8,1,,,1,5.99,1,47,0.5,0.1794738262,4,1.9771035132
1145458,0,8,1,0,2,0,0,0,0,7,9,11,5,0,0,8,2,,,1,5.54,2,8,0.2857142857,-0.499378819,4,1.1183686578
1145821,0,10,3,1,2,3,6,5,3,1,6,4,3,0,2,3,2,,,1,5.79,1,23,0.125,-1.008518304,4,0.6034189667
1145854,0,3,1,1,2,5,7,5,2,7,9,11,5,0,0,8,1,,,1,5.79,2,17,0.3333333333,-0.348522676,4,0.691618996
1145904,0,3,1,1,2,7,9,11,5,6,6,10,4,0,0,8,4,,,1,5.79,1,22,0.5,0.1794738262,4,0.9656279649
1146027,0,10,1,0,2,0,0,0,0,7,9,11,5,0,0,8,2,,,1,5.29,1,19,0.0243902439,-1.327247899,4,0.779411071
1146159,0,12,5,1,2,4,7,1,3,3,4,13,1,1,2,6,2,,,1,5.79,1,2,0.1428571429,-0.95194725,4,1.5934079289
1146233,0,6,3,5,1,2,4,13,1,2,6,3,3,0,1,2,1,,,1,5.79,1,31,0.3333333333,-0.348522676,4,0.8023385432
1146332,0,11,5,1,2,3,4,7,3,3,5,1,2,0,0,4,2,,,1,6.69,3,3,0.25,-0.612520927,4,1.7968048433
1146340,0,6,5,1,2,2,4,6,3,2,6,5,2,0,1,6,2,,,1,5.29,1,36,0.5,0.1794738262,4,1.2634146324
1146886,0,9,3,3,2,2,5,6,3,1,8,6,3,1,1,2,2,,,1,5.79,1,38,0.5,0.1794738262,4,1.4291641887
1146894,0,5,2,1,2,6,4,10,4,6,4,10,4,0,2,8,2,,,1,5.29,1,28,0.1666666667,-0.876519178,4,0.49169308
1146985,0,9,4,1,2,2,4,5,3,2,4,13,1,0,0,2,2,,,1,5.79,2,10,0.3333333333,-0.348522676,4,1.0704191858
1147173,0,1,4,1,1,3,4,7,2,3,3,13,1,1,0,2,1,,,1,5.79,1,26,0.2,-0.770919878,4,0.5424711748
1147504,0,4,2,3,1,7,9,11,5,3,4,4,3,0,0,3,3,,,1,5.39,2,6,0.2,-0.770919878,4,1.2330446545
1147637,0,7,4,1,2,3,4,5,3,2,7,1,2,1,2,3,2,,,1,5.79,1,38,0.25,-0.612520927,4,1.1634715075
1148239,0,8,1,4,1,1,7,1,0,7,9,11,5,0,0,8,1,,,1,5.29,1,18,0.3333333333,-0.348522676,4,0.5365487642
1148247,0,1,1,1,1,7,9,11,5,6,4,10,4,0,0,8,3,,,1,3.39,1,19,0.2,-0.770919878,4,1.1012576725
1148346,0,7,1,0,2,0,0,0,0,7,9,11,5,0,0,8,1,,,1,5.69,5,12,0.2631578947,-0.570836993,4,1.5367437357
1148478,0,7,5,1,2,3,5,6,3,3,6,1,2,2,0,6,2,,,1,5.29,1,19,0.0833333333,-1.140517429,4,0.6244583075
1148494,0,8,6,1,2,3,4,6,3,3,6,1,3,2,1,6,3,,,1,5.3566666667,3,9,0.25,-0.612520927,4,1.1328821394
1148551,0,10,4,1,2,3,5,13,1,3,8,1,3,1,0,1,2,,,1,5.29,1,30,0.1428571429,-0.95194725,4,0.6326162874
1148635,0,6,4,1,1,7,9,11,5,3,5,1,3,0,2,3,5,,,1,6.0933333333,3,9,0.3333333333,-0.348522676,4,1.3120790057
1148643,0,6,1,1,2,7,9,11,5,6,6,10,4,0,0,8,4,,,1,5.79,1,37,0.5,0.1794738262,4,1.3777710168
1148890,0,6,5,1,2,3,4,6,3,3,6,1,3,0,1,3,2,,,1,5.29,1,19,0.25,-0.612520927,4,0.390162742
1149005,0,7,2,1,2,5,4,6,3,4,4,9,3,0,2,8,2,,,1,5.29,1,19,0.25,-0.612520927,4,0.390162742
1149617,0,4,3,1,1,7,9,11,5,4,6,1,3,0,1,6,1,,,1,5.79,1,22,0.25,-0.612520927,4,0.4935514532
1149732,0,8,4,1,2,3,4,7,3,3,4,13,1,1,0,6,2,,,1,5.29,1,19,0.25,-0.612520927,4,0.390162742
1150300,0,10,2,1,1,7,9,11,5,3,5,1,2,0,1,2,3,,,1,5.79,1,4,0.2,-0.770919878,4,1.4361565267
1151464,0,8,2,1,2,6,5,10,4,5,6,10,4,0,0,8,2,,,1,5.79,1,2,0.25,-0.612520927,4,1.5652903024
1151928,0,8,3,1,2,3,6,7,3,3,6,4,3,1,0,3,2,,,1,5.49,1,6,0.3333333333,-0.348522676,4,1.2871439514
1153122,0,7,6,1,2,2,3,7,3,2,4,9,3,2,0,6,2,,,1,3.77,1,10,0.2,-0.770919878,4,1.2482217281
1154179,0,11,4,1,2,4,7,3,3,3,6,4,2,1,3,3,2,,,1,5.49,1,10,0.3333333333,-0.348522676,4,1.0274688415
1180018,0,11,4,1,2,5,7,7,3,4,7,1,3,2,0,2,2,,,1,5.49,1,5,0.2,-0.770919878,4,1.3245786158
1180034,0,2,1,1,1,7,9,11,5,6,4,13,1,0,1,8,4,,,1,5.99,1,48,0.1428571429,-0.95194725,4,1.8849412108
