PANID,monetary,frequency,recency,loyality_tide,loyality_All,CLUSTER,DISTANCE
3353045,4.98,1,33,0,0,5,6.1699214293
3353136,10.98,1,18,1,0,5,11.046731884
3353441,7.0166666667,9,9,0,0,7,4.2578605006
3353490,2.89,1,31,0,0,5,6.9520596745
3353599,4.73,5,1,0.2,0,7,7.1973604954
3353656,2.93,8,0,0,0,7,9.2022654537
3353672,12.58,1,25,1,0,5,5.1663216189
3353680,2.79,3,29,0,0,5,6.6791209315
3353698,2.7858823529,17,0,0,0.0588235294,6,5.3466674745
3353706,4.48,1,0,0,0,7,9.1261188354
3353714,6.7085714286,7,9,1,0,7,2.4618125682
3353730,11.75,1,29,1,0,5,2.6968948674
3353748,6.8792307692,13,3,0.3846153846,0,6,7.4725895364
3353813,2.63,1,9,0,0,7,5.3853414428
3353946,5.73,1,33,0,0,5,5.6567431802
3354068,16.99,1,0,1,0,8,4.7122034825
3354118,6.4842857143,7,0,0,0,7,8.3197726287
3354233,15.99,1,35,0,0,5,9.0840554093
3354332,10.083333333,3,2,1,0,7,7.5109114586
3354357,6.63,2,15,0,0,7,7.5644595612
3354530,10.91,2,7,0,0,7,5.6889763847
3354563,10.32,2,43,1,0,4,4.9448693452
3354985,6.88,2,30,1,0,5,2.8602348213
3354993,10.681666667,12,6,1,0,7,8.662701277
3355065,4.49,3,19,0,0,5,11.049744015
3355115,3.6857894737,19,0,0,0,6,3.6403268743
3355149,5,2,11,0,0,7,4.3327658705
3355172,10.19,3,16,1,0,7,9.1545713376
3355677,4.7122222222,9,11,0.625,0,7,5.2373479859
3355719,5.87,3,9,0,0,7,2.1963209178
3355768,4.8666666667,6,13,0.25,0,7,5.2243472637
3355800,6.99,1,35,0,0,5,6.7022613437
3355818,3.3925,4,0,0,0,7,8.5710054253
3355834,4.6045454545,22,4,0,0.2727272727,6,3.3057296051
3355925,6.698,10,8,0.5,0.125,7,5.0921204071
3356014,11,1,31,0,0,5,2.914239391
3356030,6.4376923077,13,4,0,0,6,7.6806103702
3356063,4.43,1,37,1,0,4,4.9093410922
3356121,5.2866666667,3,38,0,0,4,3.9925744248
3356139,21.0225,4,22,0,0,5,13.626742306
3356170,5.8369230769,13,3,0.4166666667,0.1666666667,6,7.4917441247
3356188,5.735,2,27,0,0,5,4.1210085179
3356212,4.2225,4,4,0,0,7,4.5973290188
3356352,3.63375,8,0,0,0,7,8.9791890473
3356360,4.49,2,16,0.5,0,7,8.6453213045
3356394,6.7244444444,9,0,0,0,7,9.0361292292
3356493,6.1925,8,4,0.25,0,7,5.0763849623
3356501,7.8614285714,7,2,0,0,7,6.6174655735
3356519,5.848,5,0,0.4,0.4,7,8.0655824334
3356584,5.1,4,1,0,0,7,7.1979762441
3356840,5.78,4,16,0.5,0,7,8.0193117113
3356857,2.92,3,18,0,0,7,10.645296164
3356865,7.79,5,1,0,0,7,7.2412764579
3356873,9.99,1,17,0,0,7,10.503674369
3356881,4.68,4,14,0,0,7,6.2071972958
3356907,2.5433333333,3,17,0,0,7,9.8494452512
3356980,8.4166666667,3,8,0.6666666667,0,7,3.0141477741
3357004,7.115,2,8,0,0,7,3.1042577088
3357129,6.3771428571,7,5,0.5714285714,0,7,3.705399452
3357160,3.49,2,7,0.5,0,7,4.1260194747
3357236,5.4566666667,9,8,0,0,7,4.1237078384
3357277,19.99,1,35,1,0,5,12.314052981
3357517,4.94,6,8,0,0,7,1.6341383835
3357632,11.99,1,42,1,0,4,6.3982161157
3357673,23.98,1,6,1,0,8,7.4728937338
3357756,4.8113793103,29,1,0,0,6,8.8380286989
3357996,5.519,10,2,0,0,7,7.9154930152
3358077,3.9655555556,9,0,0.1111111111,0,7,9.280831591
3358135,7.2533333333,3,3,0,0,7,5.5271290516
3358275,5.09,1,45,0,0,4,3.4338055702
3358465,4.485,8,0,0,0,7,8.7774485954
3358507,4.639375,16,1,0,0,6,4.8286613243
3358523,7.0833333333,3,5,1,0,7,3.8187449223
3358572,14.09,2,6,0.5,0,8,4.6677552585
3358580,3.29,1,46,0,0,4,4.9834743728
3358754,4.882,5,3,0,0,7,5.2177385791
3358846,9.58,1,5,1,0,7,6.0982016114
3358903,2,1,47,0,0,4,6.5077581977
3359000,6.58,1,6,1,0,7,4.5370667318
3359067,26.095,4,0,0,0,8,9.2601098766
3359125,5.505,2,13,1,0,7,5.8504771541
3359174,6.472,5,5,1,0,7,3.1706640643
3359216,6.99,1,27,0,0,5,3.2526166976
3359257,5.33,6,4,0.3333333333,0,7,4.2727220559
3359323,5.14,2,17,0,0,7,9.4785556602
3359349,8.56,5,9,1,0,7,2.6991611428
3359356,4.47125,8,3,0.2,0.2,7,6.1423072962
3359406,3.25125,8,3,0,0,7,6.5875297317
3359497,2.3133333333,3,3,0,0,7,6.6471772939
3359653,19.88,1,5,1,0,8,4.0373319164
3359752,4.66,3,33,0,0,5,6.3680723883
3359919,6.29,1,6,0,0,7,4.4546932752
3359927,2.705,2,22,0,0,5,9.5873527105
3360065,8.28,2,14,1,0,7,7.0121480832
3360099,9.85,1,24,0,0,5,5.0089604956
3360115,6.5325,4,20,0.6666666667,0,5,9.5038528883
3360149,8.3066666667,3,24,1,0,5,5.1032701219
3360172,5.49,1,34,1,0,5,6.5966596013
3360339,5.56,1,2,0,0,7,7.2531542692
3360388,7.4766666667,3,19,0.6666666667,0,5,10.086074756
3360479,16.83,1,0,0,0,8,4.7371458208
3360578,5.628,5,2,0,0,7,6.0805669515
3360628,2.6633333333,3,12,0,0,7,5.628220143
3360651,10.27,2,34,0,0,5,5.2292808327
3360727,14.75,1,6,0,0,8,4.7751938033
3360743,6.7,5,3,1,0,7,5.1433132614
3360826,6.8233333333,6,0,1,0,7,8.1867993598
3360842,3.6566666667,3,30,0,0,5,5.932544454
3360917,3.2475,8,0,0,0,7,9.0955614678
3360925,4.848,5,4,0,0,7,4.2672177536
3361154,5.49,1,17,1,0,7,9.8347170035
3361170,5.72,5,3,0.6,0,7,5.0881435755
3361196,3.03,5,26,0,0.2,5,7.561840599
3361295,6.0766666667,3,27,0,0,5,3.9205241944
3361345,2.33,2,19,0,0,7,11.970094537
3361402,2.7866666667,3,19,0,0,7,11.623299457
3361410,6.99,2,2,0,0,7,6.7851182249
3361444,5.3433333333,3,25,0,0,5,5.6744128834
3361469,3.987,10,1,0,1,7,8.9914730651
3361493,4.39,1,19,0,1,5,11.1532803
3361543,5.9557142857,14,3,0,0.2307692308,6,6.4981790248
3361626,5.55,5,24,0.25,0.25,5,6.838518133
3361691,2.8766666667,9,11,0,0,7,5.9997223489
3361782,7.0075,4,5,0.5,0,7,3.3193488274
3361808,5.9318181818,11,3,0.1666666667,0,7,7.8903951535
3361907,8.24,2,26,1,0,5,3.162702674
3361931,5.5622222222,9,3,0.1111111111,0.2222222222,7,6.5076889604
3361956,4.0244444444,9,11,0,0,7,5.456098282
3362178,7.0714285714,7,19,0,0,7,11.178780007
3362210,3.29,1,43,0,0,4,2.7813115656
3362251,5.212,5,13,0.3333333333,0,7,5.0418895234
3362269,6.88,1,34,1,0,5,5.8800587798
3362327,4.73,4,0,1,0,7,8.2717517914
3362376,3.88,1,27,0,0,5,5.9370709074
3362418,5.21,2,11,0,1,7,4.3696927474
3362475,2.84,8,9,0,0,7,4.6191244957
3362632,9.056,5,2,1,0,7,6.7554757694
3362723,2.97,1,33,0,0,5,7.7382783422
3363036,5.73,2,5,0,0,7,4.2697487489
3363077,1.98,1,13,0,0,7,7.5896074855
3363093,4.16,3,3,0,0,7,5.7771345127
3363317,6.98,1,30,0,0,5,2.9164421436
3363606,4.48,1,31,0,0,5,5.4912527896
3363622,4.89,1,18,0,0,7,10.77973499
3363762,5.885,2,22,0,0,5,7.7098883883
3368845,2.99,3,8,0,0,7,3.7299588124
3368878,4.3323076923,13,3,0,0,6,7.7701893906
3368936,5.2008333333,12,4,0.0909090909,0.1818181818,7,8.1939361713
3368944,6.008,5,10,0.75,0,7,2.0320118883
3368951,6.58,1,10,1,0,7,4.4910126856
3368977,3.2275,4,9,0,0,7,3.2354716874
3369017,7.1725,8,8,0.375,0,7,3.2244714878
3369140,4.1175,4,1,0,0,7,7.4071518666
3369215,6.99,1,16,0,1,7,8.9575605641
3369355,9.4125,4,15,1,0,7,7.7694277091
3369439,3.2933333333,6,16,0,0,7,8.5193705624
3369561,10.12,2,22,1,0,5,6.9282655475
3369629,6.03,3,19,0,0,5,10.456681058
3369645,4.935,2,14,0,0,7,6.753998985
3369801,4.9875,4,12,0,0,7,4.2331319986
3369835,5.99,6,2,0,0.3333333333,7,6.1530773184
3369843,7.785,2,21,0,0,5,8.0248679844
3369934,6.035,4,14,0,0,7,6.028689996
3370064,4.502,5,8,1,0,7,1.8456954538
3370122,6.435,4,11,1,0,7,3.2089492629
3370189,2.5857142857,7,2,0,0.25,7,7.3288584477
3370205,4.5477777778,18,5,0,0,6,4.4054290085
3370262,3.6566666667,3,4,0,0,7,5.151845817
3370288,2.99,1,41,0,0,4,2.8030071595
3370338,3.292,5,1,0,0,7,7.6181283551
3370387,5.86,4,6,0,0,7,2.2917796301
3370429,6.86,4,9,1,0,7,1.7078247832
3370452,5.4166666667,3,3,0,0,7,5.4698346458
3370494,5.5133333333,3,9,0.3333333333,0,7,2.2655154457
3370569,5.79,1,40,0,0,4,1.7215809187
3370585,16.11,4,3,0,0,8,1.6591444672
3370593,6.73,2,9,1,0,7,3.2451842936
3370650,6.406,5,25,0.8,0,5,5.693893836
3370668,8.7,10,17,0,0,7,10.588411606
3370700,4.7575,4,6,0,0,7,2.6715023673
3370833,3.59,2,47,0,0,4,5.7718044209
3370882,2.568,5,2,0,0,7,7.0437211838
3370973,5.68,2,14,0.5,0,7,6.6620340107
3371203,4.1544444444,9,3,0,0.1111111111,7,6.7858422908
3371351,4.73,1,24,1,0,5,6.8638500677
3371781,5.6975,12,3,0,0,6,8.4889964595
3372581,5.2328571429,7,7,0.2857142857,0.2857142857,7,2.4962837843
3372607,6.062,5,4,0.8,0,7,4.0982345224
3372631,2.735,2,32,0,0,5,7.3785130065
3372813,2.045,2,15,0,0,7,8.6003051798
3372946,5.728,5,0,0.2,0,7,8.064783241
3373001,3.0892857143,14,2,0,0,6,7.2293443932
3373365,2.646,5,7,0,0,7,3.6796023374
3373696,3.648,5,14,0,0,7,6.4627270562
3373944,4.1428571429,7,7,0,0,7,3.0774964541
3373977,2.69,8,2,0,0,7,7.6212510922
3374108,3.2975,12,3,0,0.0909090909,6,9.0360373101
3374223,2.59,2,2,0,0,7,7.6239372313
3374371,6.743,10,1,0.2,0,7,8.6969024831
3374454,3.87,4,3,0,0,7,5.6331184433
3374801,4.14,2,12,0.5,0,7,5.3339753755
3374850,2.33,1,45,0,0,4,4.75763536
3374876,7.6616666667,12,3,0,0,6,8.5307847211
3374942,5.4185714286,7,0,0.5714285714,0,7,8.3521816939
3375030,4.43,1,48,1,0,4,6.5421056924
3375048,5.07875,8,9,0.4285714286,0,7,3.3871068377
3375063,9.706,5,6,1,0,7,4.1717447632
3375097,3.5892307692,13,6,0.0769230769,0,7,8.7038133819
3375139,9,1,28,0,0,5,1.4897963251
3375147,5.53,2,5,0.5,0,7,4.2995050944
3375162,3.9466666667,3,19,0,0,5,11.3017171
3375196,2.9525,4,4,0,0,7,5.2610277867
3375378,6.0166666667,3,4,1,0,7,4.5675128171
3375444,6.99,1,39,0,0,4,2.9968737073
3375568,3.59,1,30,0,0,5,6.0343152207
3375832,4.1914285714,7,11,0,0,7,4.1062483271
3375873,4.5216666667,6,3,0.6666666667,0,7,5.4364836012
3375949,2.9933333333,3,20,0,0,5,10.969507105
3376004,6.99,1,22,1,0,5,7.3838578138
3376053,6.67,1,9,0,0,7,4.0954872309
3376236,2.9966666667,3,17,0,0,7,9.6919977353
3376251,4.8566666667,3,4,0,0.3333333333,7,4.6902297753
3376343,4.48,1,38,0,0,4,3.8701160498
3376442,3.1,3,9,0,0,7,3.758002542
3376517,4.3039130435,23,0,0,0,6,3.8992857969
3376525,6.58,1,23,1,0,5,6.6301717495
3376582,5.58,7,8,1,0,7,2.2820564047
3376590,2.8766666667,3,12,0,0,7,5.498088654
3376723,8.658,5,13,0.8,0,7,5.5742599758
3376731,4.2425,8,2,0,0,7,7.0504312779
3376848,3.9,5,0,0,0,7,8.3676623741
3376855,5.9675,4,22,0,0.5,5,7.9120834831
3376921,4.755,10,0,0.1,0,7,9.6124759963
3376954,5.4675,4,12,0,0,7,4.1256356446
3376970,6.94,2,6,1,0,7,3.7583368439
3376988,3.7185,20,0,0,0,6,3.3661464417
3376996,4.48,1,22,0,0,5,8.5158949321
3377077,16.646666667,3,2,1,0,8,2.1304376873
3377093,5.055,2,10,0.5,0,7,3.7139529962
3377119,6.0275,4,14,0.6666666667,0,7,6.0426536577
3377176,4.29,1,20,0,0,5,10.287924764
3377200,4.387,10,3,0,0,7,7.3682835614
3377309,8.34,6,0,1,0,7,8.4454442459
3377341,2.79,1,23,0,0,5,8.9051988702
3377374,5.95,6,17,0,0,7,9.0157408174
3377416,2.4916666667,6,4,0,0,7,5.5741796289
3377481,5.615,4,8,0,0,7,1.1194160812
3377499,6.58,5,1,1,0,7,7.1096550802
3377507,8,1,48,0,0,4,6.7791310761
3377523,4.455,2,22,0.5,0,5,8.4555197009
3377614,15.13,2,48,0,0,4,11.405029608
3377648,3.79,1,20,0,0,5,10.545260577
3377655,10.98,1,9,0,0,7,6.3020117243
3377705,3.464,5,4,0,0,7,4.8750221713
3377747,3.8683333333,6,10,0,0.6666666667,7,3.2437158454
3377770,3.1333333333,6,4,0,0,7,5.1740756877
3377804,6.62,5,4,1,0,7,4.1557529502
3377887,4.4373333333,15,5,0,0,6,6.5624072211
3377911,3.68,2,5,0,0.5,7,4.9339095686
3379453,2.67,1,36,0,0,4,6.4170446228
3379511,3.9123809524,21,1,0,0.1111111111,6,2.7995345735
3379610,5.93,2,8,1,0,7,3.060837751
3379719,11.4,2,11,0,0,7,6.6962949571
3379867,11.29,2,23,1,0,5,6.1922960755
3381251,6.24,4,17,1,0,7,9.0335937847
3392548,7,1,27,0,0,5,3.2452107616
3392563,6.58,1,40,1,0,4,2.1147285035
3392639,4.99,3,12,0,1,7,4.6442247336
3392761,4.2183333333,6,0,0,0,7,8.3539603799
3392878,6.975,2,19,0,0,5,10.153202954
3393207,2.59,1,49,0,0,4,7.9851517284
3393306,6.29,1,30,1,0,5,3.5675933793
3393405,6.13,4,1,0.75,0,7,7.1365888302
3393512,5.9633333333,3,1,1,0,7,7.3615563667
3393728,3.82,4,4,0,0.3333333333,7,4.7846639114
3393801,6.6957142857,7,5,0,0,7,3.7254866517
3393892,6.4463636364,11,9,0.3636363636,0,7,6.1386792257
3394148,2.78,1,29,0,0,5,6.7223867201
3394155,6.29,1,38,1,0,4,3.825106748
3394239,6.98,1,19,0,0,5,10.212102924
3394338,5.174,10,1,1,0,7,8.7696001366
3394502,3.7333333333,3,3,0,0,7,5.9385992078
3394585,5.5175,8,1,0.5,0,7,7.7188899018
3394775,6.6557142857,7,5,0.1428571429,0,7,3.714718943
3394940,4.48,1,19,0,0,5,11.07441509
3395103,4.655,10,4,0,0,7,6.6563721772
3395129,8.05,7,0,0,0,7,8.5249440024
3395178,4.48,9,1,0,0,7,8.3106613934
3395228,3.7355,20,1,0,0,6,2.922579624
3395335,2.7,4,11,0,0,7,4.6514619498
3395525,3.3233333333,6,2,0,0,7,6.7722665901
3395574,5.4933333333,3,16,0,0,7,8.2133534196
3395616,7.53375,8,3,1,0,7,6.1135371308
3395632,5.49,1,14,0,0,7,7.1728860819
3395723,8.0542857143,7,1,0.1428571429,0,7,7.5860252445
3395772,12.044444444,9,0,1,0,8,8.3132674628
3395822,7.29,1,5,1,0,7,5.1753727769
3395830,3.48,4,4,0,0.75,7,4.9956006426
3395996,6.29,1,30,1,0,5,3.5675933793
3396051,3.4753846154,13,2,0,0.75,6,7.9914578665
3396101,4.68,2,34,0,0,5,6.9913841315
3396127,8.71,8,3,0,0,7,6.4342265428
3396135,6.918,5,1,0,0,7,7.096464686
3396168,11.06,3,39,0,0,4,6.2043170642
3396184,5.69,5,13,0.6,0,7,4.9877113633
3396226,5.835,2,35,1,0,4,6.7304296436
3396242,6.88,1,49,1,0,4,7.5102158023
3396366,5.7616666667,6,18,0,1,7,10.05293146
3396416,4.71,3,0,0,0.3333333333,7,8.4153952258
3396481,3.385,2,14,0,0,7,7.199116485
3396564,3.88375,24,0,0.0833333333,0.2083333333,6,4.8422643583
3396598,16.98,1,33,1,0,5,8.7387512567
3396630,3.2877777778,9,14,0,0.2222222222,7,7.7555607087
3396648,7.74,6,8,0.5,0.1666666667,7,1.9207563463
3396754,3.6366666667,3,21,0,0,5,9.7873321857
3396762,6.7221052632,19,0,1,0,6,2.4566923808
3396911,4.4725,16,0,0.1875,0,6,5.1602445695
3397034,3.96,1,4,0,0,7,6.0738357356
3397372,4.8633333333,3,10,0,0,7,3.0535428026
3397455,9.05,1,4,0,0,7,6.3535969308
3397471,5.2875,8,10,1,0,7,3.8127949709
3397547,6.29,1,24,1,0,5,5.9137237605
3397604,4.755,4,5,0.25,0.5,7,3.5127144539
3397612,4.18175,40,0,0.1351351351,0,10,7.7954978569
3397752,4.7777777778,9,1,0,0.6666666667,7,8.2729407322
3397836,3.8488888889,9,3,0.125,0,7,6.8808393367
3397943,6.6805263158,19,12,0,0,6,10.248449618
3397968,6.88,2,42,1,0,4,1.6200494927
3398040,3.9066666667,12,2,0,0.1111111111,6,8.7643939636
3398057,19.99,5,1,1,0,8,3.7231065471
3398115,4.4657142857,14,8,0,0.1538461538,6,9.0873823281
3398206,5.0664285714,14,4,0.8461538462,0.0769230769,6,6.9065229565
3398248,3.81,4,24,0.25,0.5,5,7.6531606992
3398438,6.58,1,22,1,0,5,7.5277206683
3398487,6.164375,16,3,0.75,0.0625,6,4.567568035
3398503,5.230952381,21,2,0.2352941176,0.1176470588,6,1.4255342473
3398628,3.3825,8,0,0,0,7,9.0531845154
3398636,6.125,6,7,0.3333333333,0,7,1.5003723189
3398677,7.5114285714,7,9,0,0,7,2.6452163621
3398693,3.88,2,29,0,0,5,5.53265368
3398735,4.505,6,1,0.3333333333,0.3333333333,7,7.3250891899
3398818,4.005,4,8,0,0,7,2.3688151825
3398834,2.79,1,46,0,0,4,5.2411375576
3398875,3.9771428571,7,2,0,0,7,6.7592796201
3398883,4.47,7,0,0,0.1428571429,7,8.4835444496
3398974,4.5225,4,19,0,0,7,11.113130747
3398990,8.28,2,25,0.5,0,5,4.0207438897
3399378,4.71,2,10,0.5,0,7,3.8310991059
3399493,4.26125,8,4,0,0,7,5.4248508154
3399600,4.985,2,33,0,0,5,6.0662996996
3399717,4.2133333333,3,18,0,0,7,10.324981843
3399832,5.8411111111,36,0,0,0,10,11.614357463
3399857,4.17,1,22,0,0,5,8.6987162158
3399998,5.97,2,11,0,0,7,4.1781115921
3400093,5.922,5,4,0,0,7,4.0665686663
3400101,9.442,5,2,0,0,7,6.8873274095
3400226,6.37,5,14,1,0,7,6.0054201902
3400283,2.69,16,9,0,0,6,9.2088283492
3400341,2.6333333333,3,2,0,0,7,7.2751095875
3400358,2.97,8,23,0,0,5,10.506602542
3400572,5.125,8,0,0.625,0,7,8.6853254691
3400606,11.59,1,13,1,0,7,8.3744271352
3400630,8.79,2,2,1,0,7,7.268872945
3400648,5.87,1,4,0,0,7,5.6676540018
3400713,3.3233333333,6,7,0,0.1666666667,7,3.2144414484
3400739,8.97,2,12,0,0,7,5.6737831336
3400911,1.99,1,22,0,0,5,10.160106666
3400937,2.77,1,40,0,0,4,3.3744121773
3401141,8.475,2,5,0,0,7,4.835906911
3401299,4.21375,8,8,0,0,7,3.6326566741
3401349,9.89,6,22,0,0,5,7.9008377138
3401364,2.78,1,16,0,0,7,9.4993023614
3401414,6.42,2,36,0,0,4,5.7294681226
3401448,6.58,1,11,0,0,7,4.94793407
3401463,5.22,2,3,0,0,7,5.9279751841
3401489,2.6784210526,19,3,0,0,6,4.2246886388
3401513,2.982,5,4,0,0,7,5.1575633898
3401521,4.48,1,37,0,0,4,4.8247304559
3401539,6.6575,4,10,1,0,7,2.3604310325
3401554,8.485,2,28,0,0,5,1.2938795812
3401596,4.97,8,6,0,0,7,3.8764723213
3401646,2.69,2,12,0,0,7,6.0316063136
3401653,3.733125,16,0,0.0666666667,0.2,6,5.4922768286
3401737,8.56,1,35,0,0,5,6.3098554333
3401935,5.98,2,16,0,0,7,8.4813396625
3401968,5.5,1,20,1,0,5,9.7642925939
3401984,7.18,1,30,0,0,5,2.752668687
3401992,17.97,4,18,0,0,5,13.960192334
3402156,2.5233333333,6,7,0,0,7,3.9405708588
3402263,3.4575,8,6,0,0,7,4.5743807315
3402305,4.811,10,0,0,0,7,9.6060794088
3402362,4.41,1,15,0,0,7,8.1833647236
3402420,3.29,2,33,0,0,5,7.3921363453
3402438,4.99,1,32,0,0,5,5.5395856327
3402529,3.2533333333,3,11,0,0,7,4.5824380436
3402537,4.48,1,27,0,0,5,5.3836290112
3402545,4.9,5,4,0.2,0,7,4.246372751
3402651,3.29,1,47,0,0,4,5.8766309303
3402677,3.6458333333,12,0,0,0,6,9.0357631466
3402826,6.98,2,8,0,0,7,3.0655716379
3402859,4.56,4,17,0,0,7,9.142641732
3402875,4.18,1,23,0,0,5,7.9281612166
3402917,1.99,1,37,0,0,4,5.9520386606
3402941,6,1,5,0,0,7,4.9958936342
3402974,3.15,11,4,0,0.1428571429,7,7.8873582436
3800110,8.3066666667,3,3,0.3333333333,0,7,5.8246725114
3800128,6.2523529412,17,3,0.5294117647,0,6,3.589403465
3800292,3.87,5,1,0,0.2,7,7.4191455163
3800300,6.68,3,8,1,0,7,2.1660188577
3800391,8.022,5,5,0.2,0,7,3.5756783895
3800490,3.01,2,19,0,0.5,5,11.757017851
3800565,5.6025,8,0,0.125,0.25,7,8.6318317575
3800607,7.692,5,2,0,0,7,6.2468348111
3800615,3.455,6,10,0,0.75,7,3.5620785194
3800722,2.39,1,38,0,0,4,4.9334504787
3800789,8.735,2,19,0,0,5,9.8815571303
3800938,5.662,5,24,0.5,0,5,6.7769210478
3800995,3.75,2,4,0,0,7,5.5652191859
3801001,6.58,2,21,1,0,5,8.3755732545
3801126,6.42,5,0,0.25,0,7,8.0572050825
3801233,3.5033333333,3,7,0,0,7,3.4672678916
3801282,3.1666666667,3,14,0,0,7,6.942538411
3801365,16.225,2,9,0,0,8,5.9331621265
3801381,7.86,2,8,0.5,0.5,7,3.4327493472
3801399,5.7866666667,3,9,1,0,7,2.3372807244
3801423,2.8525,4,1,0,0.25,7,7.8515235416
3801654,3.6055555556,9,0,0.125,0,7,9.3724825001
3801746,6.6275,8,3,0,0,7,5.9270401858
3802355,3.99,3,6,0,0,7,3.5740076046
3802470,4.3366666667,9,6,0,0,7,4.9041318534
3802504,2.33,1,36,0,0,4,6.5830939399
3802538,5,1,51,0,0,4,9.386318628
3802710,5.88,2,38,0,0,4,3.7030825078
3802785,2.89,4,0,0,0,7,8.7463976139
3802801,8.19,1,32,0,0,5,3.5631181512
3802926,3.88,1,17,0,1,7,10.082909681
3803197,3.125,4,3,0,0,7,5.9753098471
3803270,6.39,2,7,1,0,7,3.2356567545
3803304,3.835,2,21,0,0,5,9.6316349197
3803312,12.16,5,5,1,0,8,5.7120380136
3803395,5.11,4,25,0,0,5,6.0764537216
3803403,6.04,2,44,1,0,4,2.5893008891
3803528,3,1,16,0,1,7,9.4637376574
3803635,12.0325,4,8,0.6666666667,0,7,5.9635798629
3803825,5.44,1,10,1,0,7,4.5298035747
3803866,6.2,4,1,0,0,7,7.1190739999
3803874,4.7525,4,8,0,0.5,7,1.7538748969
3804070,3.53,3,3,0,0,7,6.0246628993
3804096,7.79,1,47,0,0,4,5.7727148233
3804260,2.5078571429,14,15,0,0,7,11.987261689
3804401,10.026666667,9,1,0,0,7,9.0087314587
3804971,4.9475,4,4,0,0,7,4.3412721382
3804989,3.52,7,5,0,0.1428571429,7,4.5355161243
3805101,5.6466666667,6,8,0.1666666667,0,7,1.1827583667
3805275,2.99,1,24,0,0,5,8.1234669943
3805382,4.014,5,20,0,0.2,5,10.763629595
3805465,3.1771428571,7,17,0,0.1428571429,7,9.6568000959
3805671,6.45125,8,9,0,0,7,3.2208122605
3805705,5.66,2,27,0,0,5,4.1878699727
3805770,6.88,1,34,1,0,5,5.8800587798
3805788,2.99,2,20,0,0,5,10.93602158
3806067,3.73,1,18,0,0,7,10.977374504
3806166,8.49,2,1,1,0,7,8.0283587638
3806232,5.79,3,5,0,0,7,3.6459513621
3806257,4.23,5,4,0.4,0,7,4.495584411
3806273,5.7375,8,23,0,0.3333333333,5,9.0838108176
3806349,3.605,2,33,0,0,5,7.133925721
3806398,4.99,2,7,0,0,7,3.3484338424
3806521,6.1788888889,18,4,0.8125,0,6,3.2819819863
3806778,5.0633333333,3,9,0,0.6666666667,7,2.4972783058
3806992,4.7546153846,13,2,0.0909090909,0.0909090909,6,7.5748090864
3807081,4.988,5,0,0,1,7,8.1879245364
3807164,3.88,3,12,0,0,7,4.9638821216
3807503,2.74,4,8,0,0,7,3.559839164
3807537,4.48,1,19,0,0,5,11.07441509
3807552,2.98,1,15,0,1,7,8.6483070244
3807842,7.99,1,22,1,0,5,7.1203305283
3807941,11.99,1,3,1,0,8,6.3650442657
3808022,3.25,1,18,0,1,7,11.128126644
3808196,4.4842857143,7,13,0,0,7,5.6199728143
3808246,5,1,4,0,0,7,5.77839513
3808345,5.55,1,25,0,0,5,5.5688379898
3808386,2.49,1,45,0,0,4,4.6465527303
3808394,9.98,1,16,0,0,7,9.6620230632
3808402,6.47625,8,1,1,0,7,7.7332659964
3808899,4.79,4,19,0,0,5,11.046104102
3809012,4.38,5,6,0.3333333333,0.3333333333,7,2.7307191528
3809384,5.724,5,11,0,0,7,2.9906846996
3809608,4.8166666667,3,3,0.6666666667,0,7,5.5983782586
3809632,2.33,1,0,0,0,7,9.7543575995
3809822,3.03,1,49,0,1,4,7.8756782032
3809830,6.68,3,9,1,0,7,2.3638301113
3812131,2.9619047619,21,0,0,0,6,4.0462330696
3812222,3.1415384615,13,2,0,0.3076923077,6,8.102689591
3812321,6.99,1,20,1,0,5,9.2701757416
3812560,9.65,1,4,0,0,7,6.6477080752
3812586,6.88,4,34,1,0,5,6.0748526566
3812628,6.935,2,12,0,0,7,4.991040746
3812693,6.58,4,0,0.5,0,7,8.1239717459
3812701,9.9233333333,3,10,0,0,7,4.665863153
3812735,5.6,11,3,0.1818181818,0.0909090909,7,7.9062079699
3812743,5.49,1,18,1,0,7,10.75256777
3812750,8.894,5,7,0,0,7,2.9364257451
3812768,4.48,1,18,0,0,7,10.835821928
3812776,3.78,1,48,0,0,4,6.6436322449
3812883,7.3066666667,3,10,0,0,7,2.9900898248
3812917,6.204,5,9,0,0,7,0.9800957711
3812966,12.58,1,24,1,0,5,5.9496453762
3812974,3.8425,8,3,0,0,7,6.3483397183
3813139,3.09,2,27,0.5,0,5,6.582169373
3813238,2.98,1,44,0,0,4,3.6069324997
3813394,3.0833333333,3,9,0,0,7,3.7716013513
3813410,6.79,3,31,0,0,5,3.5081130005
3813527,6.1417857143,28,3,0.1333333333,0.1333333333,6,7.7258507203
3813576,6.2866666667,3,29,0.3333333333,0.3333333333,5,3.2527525945
3813592,12.44,2,12,0,0,7,7.9818538568
3813691,6.28,4,0,1,0,7,8.1474291542
3813758,5.2725,4,14,0,0.25,7,6.0931448364
3813824,3.5,1,32,0,1,5,6.8491860816
3813840,3.3211111111,9,5,0,0,7,5.8220494788
3813857,5.3266666667,3,0,0.3333333333,0,7,8.3274022787
3813899,3.39,2,39,0,0,4,3.5481452297
3813972,4.48,1,11,0,0,7,5.2098609515
