PANID,PANTYPE,PreTaxInc,FamSize,HH_Race,Type_Res_Poss,Male_Age,Male_Edu,Male_Occ,Male_Whc,Female_Age,Female_Edu,Female_Occ,Female_Whc,Dogs,Cats,Child_GC,Marital,TV_used,TV_hooked,Year,monetary,frequency,recency,loyality_tide,loyality_All,CLUSTER,DISTANCE
1223685,0,1,1,1,2,7,9,11,5,6,4,10,4,0,0,8,4,,,1,4.54,4,12,0,0.5,7,4.3937590574
1223719,0,11,1,1,2,7,9,11,5,6,4,10,4,1,0,8,4,,,1,10.983333333,3,4,0.6666666667,0,7,6.6071947503
1224048,0,7,2,1,2,7,9,11,5,6,4,10,4,0,0,8,4,,,1,7.2233333333,3,7,1,0,7,2.5791632396
1224097,0,1,1,1,1,7,9,11,5,6,3,13,1,0,0,8,3,,,1,2.99,1,0,0,0,7,9.514352513
1224147,6,12,2,1,2,5,8,1,3,4,8,1,3,0,0,8,2,2,2,1,6.049,10,0,0,0.25,7,9.5112908407
1224196,0,1,2,1,2,6,3,10,4,6,3,10,4,0,0,8,2,,,1,5.487,10,12,0.2,0.1,7,6.4498901022
1224279,0,7,3,1,2,7,9,11,5,5,4,4,3,1,4,8,5,,,1,6.63,5,5,0.2,0,7,3.0901471448
1224303,0,3,1,1,2,6,4,10,4,7,9,11,5,1,0,8,4,,,1,7.635,4,2,0,0,7,6.3040715688
1224428,0,6,2,1,2,7,9,11,5,5,4,4,3,0,2,8,3,,,1,4.8775,8,8,0,0.75,7,3.3816317249
1224477,0,6,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,,,1,8.49,1,4,0,0,7,6.1195495895
1224568,0,1,2,1,1,6,5,13,1,6,4,13,1,0,0,8,2,,,1,7.12,10,3,0.7,0,7,7.2283409078
1224618,0,12,2,1,2,6,4,2,3,6,8,1,2,0,0,8,2,,,1,6.9875,4,10,0,0,7,2.3288177163
1224774,0,10,2,1,2,6,4,1,3,5,7,1,2,1,0,8,2,,,1,5.4042857143,7,0,0,0.2857142857,7,8.3490609595
1224782,0,8,2,1,2,7,9,11,5,6,6,10,4,0,3,8,4,,,1,8.1166666667,3,0,0,0,7,8.5139975842
1225136,0,7,6,1,2,6,6,10,4,6,0,0,0,2,0,8,4,,,1,8.96,11,1,0.0909090909,0,7,9.707995088
1225359,0,6,4,1,2,4,4,2,3,4,4,3,2,1,1,8,2,,,1,7.49,2,7,0,0,7,3.4050886557
1225516,0,11,4,1,2,4,8,1,3,4,7,1,2,1,0,8,2,,,1,5.75,5,12,0,0.4,7,3.9855287164
1225532,0,3,1,1,2,7,9,11,5,6,3,10,4,0,0,8,4,,,1,5.34,4,9,0.25,0.5,7,1.6179280652
1225748,5,8,2,1,2,5,4,2,3,5,4,4,2,0,0,8,2,2,1,1,4.39,6,8,0,0.4,7,2.0940625073
1225888,0,3,1,1,2,7,9,11,5,6,4,10,4,0,1,8,1,,,1,4.2322222222,9,6,0.1111111111,0.5555555556,7,4.9585932465
1226001,0,4,2,1,1,6,4,10,4,7,9,11,5,0,0,8,4,,,1,7.3471428571,7,4,0,0,7,4.701168494
1226050,0,1,3,5,1,3,4,5,2,5,6,1,3,1,0,8,0,,,1,7.8875,4,0,0,0,7,8.2919288445
1226068,0,5,1,1,2,7,9,11,5,6,6,10,4,0,0,8,4,,,1,5.0233333333,6,7,0,0.3333333333,7,1.9001230361
1226514,0,7,3,1,2,6,5,0,2,6,4,13,1,0,0,8,2,,,1,6.34,4,5,0,0,7,3.2086230262
1226548,0,8,4,1,2,4,6,4,3,4,5,1,2,1,2,3,2,,,1,4.98,2,11,0,0,7,4.3381792416
1226597,0,5,2,1,2,7,9,11,5,6,6,10,4,0,0,8,3,,,1,7.615,8,8,0.125,0,7,3.3860314774
1226670,0,8,3,1,2,7,9,11,5,4,6,2,3,1,0,3,5,,,1,4.128,10,4,0,0.1111111111,7,6.7942100016
1226704,0,6,1,1,1,7,9,11,5,6,4,10,4,0,0,8,1,,,1,4.8233333333,3,11,1,0,7,3.8612159556
1226753,0,6,4,1,2,5,4,7,3,5,4,4,3,0,1,8,2,,,1,7.65875,8,2,0,0,7,6.9465297912
1226811,0,6,3,1,2,6,3,10,4,6,4,10,4,0,0,8,2,,,1,4.79,1,0,0,0,7,9.0740503538
1226837,0,10,2,1,2,6,8,10,4,6,8,10,4,0,0,8,2,,,1,5.54,2,4,0,1,7,5.1284924456
1226852,0,8,2,1,2,5,4,10,4,5,4,10,4,0,0,8,2,,,1,5.44,12,8,0,0,7,7.0965256773
1226951,0,9,2,1,2,5,5,7,3,5,6,4,3,2,1,8,2,,,1,6.3930769231,13,10,0.0769230769,0.0769230769,7,8.2918318825
1226977,0,11,2,1,2,6,7,10,4,5,4,10,4,0,0,8,2,,,1,3.23,3,10,0,0.6666666667,7,4.0653932062
1227041,6,6,2,1,2,6,4,10,4,6,4,10,4,0,1,8,2,2,2,1,6.38,10,1,0.1,0,7,8.6809462384
1227116,0,8,3,1,2,6,7,1,3,5,5,2,3,1,1,8,2,,,1,4.8275,8,2,0,0.375,7,6.9178108637
1227132,0,1,1,1,1,6,4,10,4,7,9,11,5,0,2,8,4,,,1,3.74,6,16,0,0,7,8.3794505605
1227181,0,6,2,1,2,6,4,10,4,6,6,10,4,0,0,8,2,,,1,4.8122222222,9,6,0.7777777778,0,7,4.7770202949
1227256,0,9,2,1,2,5,6,1,2,4,7,1,3,0,1,8,1,,,1,11.123333333,3,5,0.6666666667,0,7,6.1579410195
1227470,6,9,4,1,2,4,5,2,3,4,5,2,2,1,0,8,2,2,1,1,8.628,5,3,0.8,0,7,5.6535875168
1227512,6,11,2,1,2,3,8,10,4,6,8,10,4,0,1,8,3,4,4,1,3.72,4,1,1,0,7,7.5652927571
1227520,0,10,5,1,2,3,7,1,3,4,6,1,2,1,2,2,2,,,1,6.89,7,2,0,0,7,6.4370525069
1227538,0,7,2,1,2,5,6,6,2,5,4,13,1,0,0,8,2,,,1,3.1477777778,9,9,0,0,7,5.1474147087
1227546,0,7,2,1,2,6,8,13,1,5,8,13,1,0,0,8,2,,,1,4.8566666667,3,17,1,0,7,9.2842386622
1227595,0,9,4,1,2,4,8,1,3,4,7,4,3,0,0,3,2,,,1,9.5833333333,3,5,0,0.6666666667,7,5.013710005
1227652,0,6,3,1,2,6,4,10,4,6,6,4,3,0,0,8,2,,,1,4.09,5,1,0.4,0.6,7,7.3690322252
1227785,6,7,2,1,2,6,5,10,4,6,5,10,4,0,0,8,2,3,3,1,8.4233333333,3,1,1,0,7,7.698013366
1227934,0,12,2,1,2,5,8,1,3,5,8,13,1,0,0,8,2,,,1,6.165,8,5,0,0.25,7,4.3255726033
1228031,0,11,2,1,2,6,7,1,3,6,4,10,4,0,0,8,2,,,1,5.94,6,9,0,0.1666666667,7,1.4519899182
1228049,0,6,1,1,1,5,8,3,2,7,9,11,5,0,0,8,4,,,1,3.49,2,4,0,0,7,5.6828049547
1228056,0,7,2,1,1,6,6,1,3,6,6,1,3,0,0,8,0,,,1,4.74,2,5,0.5,0.5,7,4.4992992304
1228098,0,9,2,1,2,5,7,1,3,5,4,1,3,1,0,8,2,,,1,4.83375,8,0,0,0.125,7,8.7166999293
1228122,0,8,2,1,2,6,8,10,4,6,8,10,4,0,0,8,2,,,1,5.78,10,6,0.3,0,7,5.4713722331
1228197,0,9,2,1,2,6,3,10,4,6,6,10,4,0,0,8,2,,,1,2.99,1,10,0,0,7,5.4298669206
1228205,5,4,3,1,2,7,9,11,5,4,6,13,1,0,0,3,3,4,4,1,7.0755555556,9,2,0,0.25,7,7.3460822045
1228338,0,4,2,1,2,6,4,10,4,6,4,10,4,1,0,8,2,,,1,4.7066666667,6,2,0,0.6666666667,7,6.3409672041
1228478,0,10,2,1,2,5,8,2,3,4,5,4,2,0,0,8,2,,,1,5.79,6,0,0,1,7,8.1798821907
1228494,0,9,2,1,2,6,5,10,4,6,6,10,4,0,0,8,2,,,1,6.1609090909,11,2,0,0,7,8.5644796059
1228510,0,3,1,1,2,7,9,11,5,6,4,8,2,0,0,8,4,,,1,5.89,2,17,0,1,7,9.4676405638
1228676,0,4,3,1,2,6,4,10,4,6,4,10,4,0,0,8,0,,,1,6.93,5,9,0.8,0,7,1.3612726499
1228718,0,10,2,1,2,6,5,7,3,5,8,1,2,0,0,8,3,,,1,6.99,2,15,0,0,7,7.5951659408
1228734,0,6,1,1,2,7,9,11,5,5,5,5,3,1,1,8,3,,,1,6.7566666667,3,14,0,0,7,6.2904568942
1228791,6,6,2,1,2,6,3,10,4,6,3,10,4,0,0,8,2,1,1,1,7.8866666667,3,8,0.3333333333,0,7,2.6044587339
1228817,6,12,4,1,2,4,7,1,3,4,7,1,3,1,1,3,2,3,3,1,5.75,5,6,0.2,0.4,7,2.1129950843
1228825,0,4,3,1,2,6,6,10,4,6,7,10,4,0,0,8,2,,,1,7.69,4,12,0,0,7,4.3435886094
1228874,0,7,2,1,2,7,9,11,5,6,4,10,4,0,0,8,4,,,1,5.1622222222,9,4,0,0.1666666667,7,5.8234387787
1228908,0,6,3,1,1,4,4,8,3,5,4,10,4,0,1,8,2,,,1,5.3028571429,7,2,0,0.4285714286,7,6.460017345
1228940,0,9,2,1,2,4,5,7,3,4,6,4,3,0,2,8,2,,,1,10.98,3,4,0,0,7,6.5921411112
1228965,0,3,2,1,2,7,9,11,5,6,4,10,4,0,0,8,4,,,1,5.1466666667,12,4,0,0.1818181818,7,8.2022824196
1229112,0,8,2,1,2,6,7,10,4,6,7,1,3,0,1,8,2,,,1,12.643333333,3,12,0,0,7,7.8367348162
1229146,0,1,1,1,2,7,9,11,5,6,4,10,4,1,0,8,4,,,1,5.64,6,7,0,0.3333333333,7,1.6076595613
1229187,0,4,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,,,1,5.5766666667,9,10,0,0.2,7,4.5425791349
1229203,0,6,2,1,1,7,9,11,5,4,4,13,1,0,3,8,3,,,1,5.9885714286,7,4,0,0.75,7,4.5953722115
1229344,0,9,4,1,2,4,5,7,3,4,5,4,2,1,0,3,2,,,1,11.49,1,7,0,0,7,6.715370128
1229427,0,2,2,1,2,6,3,10,4,6,4,10,4,1,0,8,2,,,1,7.36,10,2,0,0,7,7.9794329193
1229500,0,2,3,1,1,7,9,11,5,6,4,13,1,0,0,2,4,,,1,4.47,5,17,1,0,7,9.1421248136
1229641,0,6,1,1,2,7,9,11,5,6,6,10,4,1,0,8,4,,,1,4.1566666667,3,4,0.6666666667,0,7,4.9448238257
1229658,0,9,4,1,2,4,5,7,3,4,6,1,3,1,0,8,2,,,1,5.79,1,12,0,1,7,5.6665698143
1229815,0,9,3,1,2,6,8,10,4,5,8,1,2,1,0,8,2,,,1,10.29,9,1,0.6666666667,0,7,9.1338807421
1229880,0,7,1,1,2,7,9,11,5,5,8,10,4,0,0,8,1,,,1,5.4733333333,6,6,0.1666666667,0,7,2.4116409748
1229898,0,7,2,1,2,6,4,10,4,6,5,10,4,0,0,8,2,,,1,2.2976923077,13,14,0.5,0.5,7,10.74444296
1229948,0,11,5,1,2,4,7,3,3,4,6,1,3,1,0,3,2,,,1,9.08875,8,0,0.5,0,7,9.1008323005
1230011,0,8,4,1,2,5,5,7,3,4,7,13,1,0,3,8,2,,,1,4.2011111111,9,2,0.125,0.25,7,7.5463524909
1230052,0,4,1,1,1,7,9,11,5,6,4,10,4,0,0,8,4,,,1,8.955,6,2,1,0,7,6.79507087
1230177,0,6,2,1,2,7,9,11,5,4,6,3,3,0,0,8,3,,,1,7.18875,8,8,0,0.5,7,3.2525231085
1230268,0,10,4,1,2,4,7,1,3,4,7,1,3,1,1,3,2,,,1,9.5111111111,9,0,0.5555555556,0.3333333333,7,9.6256830619
1230276,0,3,1,1,2,7,9,11,5,6,6,6,3,0,0,8,1,,,1,3.14,4,2,0,0,7,6.83500866
1230318,0,6,3,1,2,4,4,6,3,4,4,6,3,2,0,2,2,,,1,7.367,10,4,0.3333333333,0.3333333333,7,6.5943551743
1230326,0,6,2,1,2,6,6,10,4,6,4,8,2,1,1,8,2,,,1,5.984,5,14,0,0,7,5.9557898482
1230490,0,4,1,1,2,7,9,11,5,6,6,10,4,0,0,8,4,,,1,3.015,10,7,0.2222222222,0,7,6.0489352451
1230623,0,11,1,1,2,7,9,11,5,6,5,13,1,0,0,8,4,,,1,5.71,5,9,0,0,7,1.079159903
1230730,0,3,1,1,2,7,9,11,5,6,3,13,1,0,0,8,4,,,1,8.1516666667,6,0,0,0,7,8.3640884419
1230805,0,11,2,1,2,7,9,11,5,5,8,1,3,0,0,8,3,,,1,4.93,5,3,0,0.6,7,5.2272006772
1230821,0,0,5,1,2,6,4,1,3,6,4,4,3,0,0,8,0,,,1,8.79,4,5,0.75,0,7,4.1728440844
1230847,0,7,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,,,1,10.985,6,7,0,0,7,5.0521829183
1230854,0,11,3,1,2,4,6,4,3,4,5,1,3,0,0,2,2,,,1,4.7233333333,9,4,1,0,7,5.9647611859
1230938,0,5,2,1,2,6,6,10,4,6,6,10,4,0,0,8,2,,,1,5.79,3,12,0,0,7,4.423273342
1231936,0,12,2,1,2,5,8,6,3,5,8,1,3,0,0,8,2,,,1,7.0328571429,7,6,0.1428571429,0,7,3.0345867764
1231951,0,7,3,1,1,7,9,11,5,5,6,4,3,0,2,2,1,,,1,2.99,1,10,0,0,7,5.4298669206
1231969,0,3,2,1,1,6,4,13,1,6,6,4,3,0,0,8,2,,,1,4.85,5,6,0.6666666667,0.3333333333,7,2.4891080858
1231993,6,2,1,1,1,7,9,11,5,6,4,10,4,0,0,8,4,1,1,1,3.41,5,0,0.75,0,7,8.5279528046
1232025,0,3,3,1,2,7,9,11,5,6,4,10,4,1,0,8,4,,,1,5.5677777778,9,5,0,0.8888888889,7,5.1724390251
1232082,0,7,2,1,2,6,6,10,4,6,4,10,4,0,0,8,2,,,1,8.03625,8,2,0,0,7,7.0374508306
1232108,0,3,1,1,2,7,9,11,5,6,4,10,4,0,0,8,4,,,1,3.79,5,13,0.5,0,7,5.4971041406
1232223,0,12,3,1,2,4,5,7,3,4,5,1,3,0,2,8,3,,,1,5.3445454545,11,6,0,0.2727272727,7,6.4510240128
1232231,0,6,2,1,2,4,5,2,3,7,9,11,5,0,0,8,3,,,1,7.59,2,2,1,0,7,6.9262440401
1232348,0,12,4,1,2,4,8,1,3,3,7,13,1,0,2,2,2,,,1,4.99,2,14,0,0,7,6.7442119569
1232355,0,12,3,1,2,4,6,6,3,4,4,1,2,1,3,8,2,,,1,6.76,11,1,0,0.1818181818,7,9.3166832547
1232363,0,9,4,1,2,4,5,6,3,3,5,4,2,0,0,6,2,,,1,5.16375,8,4,0.125,0.25,7,5.174697864
1232512,0,9,2,1,2,6,8,10,4,6,8,10,4,0,0,8,2,,,1,6.866,5,8,0,0,7,0.7459425418
1232603,0,10,3,1,2,6,5,10,4,6,4,8,2,1,0,8,2,,,1,5.8318181818,11,3,0,0.1111111111,7,7.8957388881
1232637,6,7,2,1,2,7,9,11,5,4,4,7,3,0,2,8,3,3,3,1,8.169,10,3,0.2857142857,0.2857142857,7,7.4253053213
1232652,0,9,4,1,2,4,4,7,3,4,5,1,3,0,0,8,2,,,1,4.57,2,2,0,1,7,6.9756553936
1232694,0,10,5,1,2,5,7,1,3,4,5,1,3,1,0,3,2,,,1,7.6025,8,2,0.875,0,7,6.9634865952
1233171,0,10,2,1,2,5,4,1,2,5,4,1,2,0,0,8,2,,,1,2.99,8,2,0,0,7,7.4892845157
1242578,0,6,4,1,2,4,5,5,3,4,4,8,2,0,1,8,2,,,1,5.39,3,10,0,0,7,2.869149303
1242586,0,6,4,1,2,4,4,13,1,4,7,1,3,2,0,8,2,,,1,6.39,1,15,0,0,7,7.9965050421
1242594,0,6,5,1,2,7,9,11,5,4,5,1,2,1,1,2,5,,,1,10.115,4,14,0.25,0,7,7.2042652509
1242602,0,6,4,1,2,5,4,6,3,5,0,0,0,1,0,8,2,,,1,7.5963636364,11,9,0,0,7,6.2988774221
1242768,0,5,2,1,2,6,4,0,2,6,5,1,2,0,0,8,2,,,1,4.99,2,4,0,0.5,7,5.1630224844
1242776,0,9,3,1,2,6,3,6,3,5,4,4,3,0,0,8,2,,,1,10.199090909,11,9,1,0,7,7.3818747969
1242826,0,12,2,1,2,5,4,7,3,5,6,2,3,2,0,8,2,,,1,5.815,4,12,0,0.5,7,4.0976675839
1243022,0,4,1,1,2,7,9,11,5,6,4,13,1,0,0,8,4,,,1,5.3028571429,7,15,0,0,7,7.300492401
1243147,6,7,4,1,2,5,8,2,3,4,6,4,2,0,0,3,2,3,3,1,11.98,1,11,0,0,7,7.624992446
1243204,0,11,2,1,2,7,9,11,5,6,4,10,4,0,0,8,4,,,1,8.98875,8,0,1,0,7,9.0989940665
1243287,0,4,2,1,2,6,4,10,4,6,3,10,4,0,0,8,2,,,1,5.79,1,11,0,1,7,5.0213502524
1243758,6,8,2,1,2,6,4,10,4,6,3,10,4,0,1,8,2,1,1,1,4.8566666667,3,16,0.3333333333,0,7,8.287943727
1243998,0,7,6,1,2,6,8,10,4,6,7,1,2,2,5,6,2,,,1,6.2233333333,3,8,0.3333333333,0,7,1.9538173964
1244012,0,6,2,1,2,6,5,10,4,6,6,10,4,0,0,8,2,,,1,4.1042857143,7,4,0.7142857143,0,7,5.0152439524
1244145,0,6,4,1,2,5,7,2,3,4,4,4,3,1,1,8,2,,,1,5.6157142857,7,3,0,0,7,5.48670266
1244160,0,12,2,1,2,6,7,10,4,6,8,10,4,0,0,8,2,,,1,7.1275,8,4,0,0.3333333333,7,5.1742600451
1244228,0,7,2,1,2,4,5,7,3,4,4,13,1,0,2,8,2,,,1,11.223333333,6,8,1,0,7,5.2305705556
1244350,0,6,2,1,2,6,7,10,4,5,5,10,4,1,0,8,2,,,1,6.6633333333,12,6,0,0.3333333333,7,7.3707590337
1244517,0,7,2,1,2,7,9,11,5,4,4,5,3,0,1,8,3,,,1,8.0744444444,9,6,0,0.3333333333,7,4.9394492874
1244582,0,6,1,1,2,7,9,11,5,5,4,10,4,1,0,8,1,,,1,5.935,6,8,0.1666666667,0.6666666667,7,1.2134307533
1244749,0,12,4,1,2,4,6,3,3,4,7,2,3,2,0,3,2,,,1,5.9222222222,9,1,0,1,7,8.1888411303
1244871,6,7,2,1,2,4,5,13,1,5,7,4,3,0,0,8,2,3,3,1,10.99,5,4,0.6666666667,0.3333333333,7,6.3224728142
1244889,0,6,1,1,1,7,9,11,5,6,4,4,3,1,0,8,4,,,1,5.2,6,6,0,0.5,7,2.5382371385
1244939,0,12,2,1,2,4,6,1,3,4,8,1,3,0,0,8,2,,,1,4.725,8,4,0,1,7,5.3521650115
1244947,0,12,2,1,2,5,8,1,3,5,7,13,1,0,0,8,2,,,1,10.31375,8,14,0,0,7,7.8737454142
1245035,0,6,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,,,1,12.79,8,13,1,0,7,8.8526298826
1245068,0,7,1,1,2,7,9,11,5,6,4,10,4,0,0,8,4,,,1,7.37,5,18,0,0,7,10.023928442
1245084,0,8,2,1,2,5,4,6,3,4,4,1,2,0,2,8,2,,,1,7.99,2,11,1,0,7,4.6193691736
1245142,0,7,2,1,1,5,4,2,3,4,6,10,4,0,0,8,2,,,1,10.254444444,9,9,0.8888888889,0.1111111111,7,5.8773661938
1245225,0,8,3,1,2,5,6,8,3,4,4,3,3,1,0,8,2,,,1,9.7685714286,7,2,0,0.1666666667,7,7.3412045287
1245233,6,8,4,1,1,5,4,2,3,4,5,3,2,1,0,3,2,4,4,1,9.74,4,7,0,0,7,3.8532758177
1245241,0,11,2,1,2,4,5,2,3,4,4,1,2,0,0,8,2,,,1,12.99,4,12,0.75,0,7,7.9616464585
1245266,0,7,2,1,1,4,4,2,3,5,4,7,2,1,0,8,2,,,1,7.69,1,13,1,0,7,6.5585168549
1245647,0,6,6,1,2,6,4,10,4,6,4,10,4,2,0,6,2,,,1,11.68,7,7,0.1666666667,0,7,5.9815073704
1245662,0,11,4,1,2,4,6,1,2,4,6,4,2,1,0,8,2,,,1,7.85,5,2,0.75,0,7,6.3072039428
1245696,6,1,1,2,1,7,9,11,5,6,4,13,1,0,1,8,4,2,1,1,11.99,2,7,0,0,7,6.6168983636
1245712,0,5,1,1,1,7,9,11,5,5,7,8,3,0,0,8,1,,,1,5.3566666667,3,6,0,1,7,3.0767495947
1245928,6,11,3,1,2,4,7,1,3,5,7,1,2,0,1,8,2,3,3,1,5.485,4,9,0,0,7,1.5194246442
1245944,5,5,2,1,2,6,6,10,4,6,6,10,4,0,0,8,2,1,1,1,3.71125,8,1,0.375,0.25,7,8.0699499895
1245951,0,10,2,1,2,4,4,5,3,4,6,4,3,0,2,8,2,,,1,7.6033333333,12,5,0,0.3333333333,7,7.8265806869
1246108,0,11,1,1,2,7,9,11,5,5,5,1,3,0,0,8,3,,,1,6.4275,8,9,0.2857142857,0.1428571429,7,3.2109251492
1246116,6,10,2,1,2,4,4,7,3,4,6,3,3,0,0,8,3,5,2,1,5.64,4,8,0,0.5,7,1.1658691377
1246124,0,8,2,1,2,5,4,10,4,6,8,10,4,0,0,8,2,,,1,4.6625,4,2,0,0.25,7,6.3113266106
1246165,0,5,1,1,2,7,9,11,5,4,8,1,2,3,0,8,3,,,1,2.3833333333,3,16,0,0,7,9.0166269932
1246348,6,7,2,1,2,6,6,10,4,6,4,10,4,0,0,8,2,3,2,1,7.815,4,3,0,0,7,5.4036582105
1246405,0,9,4,1,2,6,4,13,1,5,4,2,3,1,2,8,2,,,1,6.83,5,1,0,0,7,7.0876483287
1246470,0,4,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,,,1,5.29,6,5,0,0.25,7,3.3544430727
1246512,0,3,1,1,2,7,9,11,5,6,4,10,4,0,1,8,1,,,1,8.49,1,5,0,0,7,5.5086243548
1246876,0,9,3,1,2,6,4,10,4,6,4,10,4,0,0,8,2,,,1,8.565,4,9,0.75,0,7,2.8045565436
1247114,0,7,2,1,2,6,7,10,4,6,5,10,4,0,0,8,2,,,1,9.98,1,8,0,0,7,5.4942013839
1247122,0,6,1,1,1,7,9,11,5,6,6,1,2,0,0,8,3,,,1,4.1966666667,6,13,0,0.1666666667,7,5.4323929236
1247221,0,9,2,1,2,6,5,10,4,5,7,13,1,0,0,8,2,,,1,10.64,8,8,0.75,0,7,5.4482958695
1247304,0,5,1,1,2,7,9,11,5,6,4,10,4,0,0,8,1,,,1,6.39,1,15,0,0,7,7.9965050421
1247452,0,7,2,1,2,6,3,10,4,6,4,13,1,3,1,8,2,,,1,4.59,4,2,1,0,7,6.3745557657
1247544,0,6,4,1,2,5,6,5,3,4,6,1,3,0,0,8,2,,,1,6.159,10,3,0.1111111111,0.1111111111,7,7.1475958175
1247577,0,5,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,,,1,8.435,4,6,0,0.5,7,3.2330997979
1247684,0,10,2,1,2,5,7,2,3,5,5,4,3,0,0,8,2,,,1,6.055,6,8,0,0,7,1.0887063784
1247783,0,7,2,1,2,3,4,4,3,5,4,6,3,1,1,8,2,,,1,6.0427272727,11,10,0,0.2727272727,7,6.3674063888
1247825,6,8,2,1,2,6,4,10,4,6,5,10,4,0,0,8,2,3,3,1,7.59,5,8,0.8,0,7,1.5506191302
1248740,6,2,2,1,2,7,9,11,5,6,6,13,1,0,0,1,4,2,2,1,3.6314285714,7,5,0,0,7,4.4729451063
1249342,6,9,4,1,2,5,6,6,3,4,8,1,3,0,1,2,2,3,2,1,11.34,2,14,0.5,0,7,8.4229061395
1249409,0,4,2,1,1,6,4,10,4,6,4,1,3,0,0,8,2,,,1,4.54,4,8,0,0.25,7,1.8952360269
1249524,6,11,4,1,2,4,4,13,1,4,4,13,1,1,0,1,2,4,4,1,2.99,1,14,0,0,7,7.8145809349
1249664,0,7,1,1,1,7,9,11,5,6,7,1,3,0,0,8,1,,,1,3.89,2,4,1,0,7,5.55865899
1249722,0,11,2,1,2,5,8,1,3,4,8,6,3,0,1,8,2,,,1,8.4222222222,9,4,0.4444444444,0.5555555556,7,6.1817457666
1249862,0,7,2,1,2,5,4,10,4,5,4,6,3,0,0,8,2,,,1,7.328,5,1,0,0,7,7.1516865596
1249870,0,5,1,1,2,7,9,11,5,6,4,10,4,0,0,8,1,,,1,5.4642857143,7,19,0,0.4285714286,7,11.167495828
1300079,0,11,4,1,2,3,4,7,3,3,5,1,3,0,1,3,2,,,1,5.0566666667,3,10,0,0,7,2.9763701987
1300251,6,6,4,1,2,3,7,3,3,3,5,8,3,1,0,3,2,2,2,1,5.6455555556,9,1,0.1111111111,0.3333333333,7,8.1547752739
1300343,0,3,2,1,2,5,4,10,4,5,5,13,1,0,0,8,2,,,1,8.18,2,2,0,0,7,7.0300111119
1300434,0,6,1,1,2,7,9,11,5,6,3,10,4,0,1,8,4,,,1,7.35,5,12,0,0,7,4.1297638958
1300582,0,11,2,1,2,4,5,9,3,4,5,1,3,0,2,8,2,,,1,7.5455555556,9,6,0,0,7,4.7564083322
1300632,6,6,1,1,1,7,9,11,5,5,6,2,2,0,0,8,1,1,1,1,10.5375,4,9,1,0,7,4.6436628976
1300699,0,8,2,1,2,5,4,9,3,5,4,1,2,0,0,8,2,,,1,5.2875,4,2,0,0.5,7,6.2029208538
1300798,0,1,1,1,1,7,9,11,5,6,1,10,4,0,0,8,4,,,1,5.59,3,9,0,0.6666666667,7,2.3140785809
1300905,0,12,4,1,2,5,8,2,3,5,8,1,3,0,0,8,2,,,1,4.16375,8,0,0,0.125,7,8.8437317132
1300913,6,1,2,1,1,7,9,11,5,3,4,13,1,0,0,3,1,1,1,1,3.99,2,4,0,0,7,5.4654181967
1300962,0,11,5,1,2,5,6,13,1,4,7,13,1,0,0,8,2,,,1,4.77875,8,6,0,0.125,7,3.9378272114
1301044,0,4,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,,,1,7.77,5,2,0.4,0.2,7,6.2652965769
1301127,0,6,3,1,2,6,3,10,4,6,4,10,4,0,0,8,2,,,1,5.89,2,1,0,1,7,7.7006062224
1301135,0,3,1,1,2,7,9,11,5,6,7,10,4,2,0,8,3,,,1,7.1866666667,3,2,0,0.6666666667,7,6.4653397505
1301184,0,8,2,1,2,6,8,10,4,6,6,13,1,0,0,8,2,,,1,5.45,3,16,0,0,7,8.2170025686
1301234,0,2,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,,,1,5.79,6,5,0,1,7,3.3750182475
1301408,0,1,3,1,1,7,9,11,5,5,1,13,1,1,0,8,3,,,1,6.0677777778,9,8,0.125,0,7,4.0593188781
1301523,0,11,5,1,2,6,8,1,2,6,8,1,3,0,0,3,2,,,1,6.7609090909,11,4,0,0.2727272727,7,7.3150447309
1301564,6,11,5,1,2,4,6,1,3,4,7,1,3,2,0,3,2,5,5,1,7.528,5,6,0,0.2,7,2.4750532605
1301614,0,12,4,1,1,5,7,1,3,4,8,1,3,1,2,8,2,,,1,9.582,5,17,0,0,7,9.5819461536
1301689,0,11,6,1,2,3,8,1,3,4,8,1,3,0,0,6,2,,,1,13.235,4,13,0,0,7,8.6855622896
1301754,0,8,2,1,1,6,7,10,4,6,7,10,4,0,0,8,2,,,1,5.64,2,6,1,0,7,3.7143146963
1301762,0,10,4,1,2,6,7,10,4,5,8,10,4,1,0,6,2,,,1,9.986,5,6,0,0,7,4.3453963312
1301853,6,6,2,1,1,7,9,11,5,4,4,1,3,1,3,8,5,2,2,1,5.3233333333,6,8,0,0.3333333333,7,1.3829088916
1302083,0,6,6,2,1,7,9,11,5,4,7,2,3,1,0,2,3,,,1,3.39,1,15,0,1,7,8.505931107
1302240,6,5,3,1,1,7,9,11,5,4,5,3,2,0,1,3,5,3,3,1,5.2614285714,7,8,0,0.5,7,2.2870910814
